SMILES,SA,LogP,MW,NumHeavyAtoms,lowest_mode1_affinity,pareto_rank
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(O)(CN)CO)c(=O)oc3c2C)OC1(C)C,4.846534883083047,0.7833399999999994,576.5990000000003,41,-6.1,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C[C@H](CN)CO)c(=O)oc3c2C)OC1(C)C,4.678145509442109,1.66844,560.6000000000003,40,-6.7,4
CCCC(N)c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.577448105273863,3.358640000000001,544.6010000000002,39,-6.9,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cccnc4N)c(=O)oc3c2C)OC1(C)C,4.430017432067424,3.2029400000000017,565.5790000000002,41,-6.6,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COc4c(N)c(=O)c4=O)c(=O)oc3c2C)OC1(C)C,4.631842941923411,1.31594,598.5610000000003,43,-8.0,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4cccnc4)c(=O)oc3c2C)OC1(C)C,4.412049634424918,3.6973400000000014,565.5790000000002,41,-8.1,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCn4nnnc4N)c(=O)oc3c2C)OC1(C)C,4.629291043787625,1.370139999999999,584.5860000000002,42,-7.8,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nc(N)[nH]c(=O)n4)c(=O)oc3c2C)OC1(C)C,4.699984346751528,1.2862399999999994,583.5540000000002,42,-8.8,4
COC(CN)c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.64724055810405,2.204940000000001,546.5730000000002,39,-7.3,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4nc(N)no4)c(=O)oc3c2C)OC1(C)C,4.593844389181107,2.11474,570.5550000000003,41,-7.3,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(CC(=O)NCCN)cc4)c(=O)oc3c2C)OC1(C)C,4.430216906156658,2.843140000000001,649.6970000000002,47,-8.1,4
CCN(C(=O)CN)c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.6024681266013046,1.87034,573.5990000000003,41,-6.4,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)CNC(C)=O)c(=O)oc3c2C)OC1(C)C,4.651453802001966,1.694639999999999,573.5990000000003,41,-7.8,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(CN)COC4)c(=O)oc3c2C)OC1(C)C,4.671813678287954,1.78544,558.5840000000003,40,-6.4,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Oc4ccc(N)cc4)c(=O)oc3c2C)OC1(C)C,4.359866375352613,3.9332400000000014,580.5900000000003,42,-7.9,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(N4CC[C@H](N)C4=O)c(=O)oc3c2C)OC1(C)C,4.712809649195313,1.6227399999999992,571.5830000000003,41,-5.5,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CS(=O)(=O)NCCCN)c(=O)oc3c2C)OC1(C)C,4.572168385710393,1.3269400000000005,623.6810000000002,43,-6.4,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCC(F)F)c(=O)oc3c2C)OC1(C)C,4.560304841515613,3.2357400000000016,552.5270000000002,39,-7.5,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)CCO)c(=O)oc3c2C)OC1(C)C,4.618513707596068,1.94094,546.5730000000003,39,-7.1,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COCCCCN)c(=O)oc3c2C)OC1(C)C,4.460330706403708,2.8142400000000007,574.6270000000004,41,-7.1,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN(C)C(=O)NCCN)c(=O)oc3c2C)OC1(C)C,4.543087912337612,1.65884,602.6410000000002,43,-7.0,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC4CCCCC4)c(=O)oc3c2C)OC1(C)C,4.401567853048399,4.303340000000003,570.6390000000004,41,-7.1,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)CNC(=O)c4cccc(N)c4)c(=O)oc3c2C)OC1(C)C,4.441599201540903,2.50944,664.6680000000001,48,-8.3,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCCCCO)c(=O)oc3c2C)OC1(C)C,4.4425426873431215,3.1332400000000016,574.6270000000003,41,-7.4,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(/C(=C/CO)CN)c(=O)oc3c2C)OC1(C)C,4.67052306431477,1.89314,558.5840000000003,40,-7.2,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)CNC(=O)c4[nH]ncc4N)c(=O)oc3c2C)OC1(C)C,4.62949458332743,1.2325400000000002,654.633,47,-7.6,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4nnn[nH]4)c(=O)oc3c2C)OC1(C)C,4.701519257261422,1.81544,556.5320000000002,40,-7.8,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(C)(C)CN)c(=O)oc3c2C)OC1(C)C,4.563446388238553,3.086140000000001,558.6280000000003,40,-7.4,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4cc(CC(N)C(N)=O)nn4)c(=O)oc3c2C)OC1(C)C,4.8200220052746365,0.553640000000001,640.6500000000002,46,-7.7,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4ccccc4N)c(=O)oc3c2C)OC1(C)C,4.37950642840301,3.731740000000002,578.6180000000003,42,-7.7,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(O)CS(=O)(=O)CC4N)c(=O)oc3c2C)OC1(C)C,5.112912611401585,0.50204,622.6490000000001,43,-7.7,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCCN(C)C)c(=O)oc3c2C)OC1(C)C,4.456957456865636,2.922340000000001,573.6430000000003,41,-7.1,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C=CCCCN)c(=O)oc3c2C)OC1(C)C,4.55332897565114,3.3108400000000016,556.6120000000003,40,-7.9,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(C)(C)CN)c(=O)oc3c2C)OC1(C)C,4.602008946844246,2.795040000000001,544.6010000000003,39,-7.3,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)C(C)CN)c(=O)oc3c2C)OC1(C)C,4.617380984915693,1.7697399999999996,587.6260000000002,42,-7.9,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4ccc(S(N)(=O)=O)cc4)c(=O)oc3c2C)OC1(C)C,4.430335008953357,2.949740000000001,643.671,45,-7.5,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCN(CCN)CCO)c(=O)oc3c2C)OC1(C)C,4.593593578770267,1.3542400000000003,603.6690000000003,43,-6.8,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCC(C)(C)N)c(=O)oc3c2C)OC1(C)C,4.515847670289835,2.674840000000001,560.6000000000003,40,-6.7,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Oc4ccc(CN)cc4)c(=O)oc3c2C)OC1(C)C,4.367743364577679,3.8097400000000015,594.6170000000002,43,-7.7,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCC4(N)COC4)c(=O)oc3c2C)OC1(C)C,4.670193171151349,1.6652399999999992,574.5830000000003,41,-7.7,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4ncnc(N)n4)c(=O)oc3c2C)OC1(C)C,4.578029240074098,1.9167399999999992,581.5820000000002,42,-7.7,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCN(C)CCN)c(=O)oc3c2C)OC1(C)C,4.512204012303368,1.82804,589.6420000000003,42,-6.9,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCN4CC(CN)C4)c(=O)oc3c2C)OC1(C)C,4.540994380196343,1.9917399999999992,585.6540000000003,42,-7.0,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC[C@H](O)CN)c(=O)oc3c2C)OC1(C)C,4.66607022611839,1.3949399999999996,576.5990000000003,41,-7.3,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(C)(N)CO)c(=O)oc3c2C)OC1(C)C,4.735699902910188,1.7249399999999997,546.5730000000003,39,-7.3,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCn4c(=O)nc(N)n(C)c4=O)c(=O)oc3c2C)OC1(C)C,4.736013572285618,0.6390400000000003,641.6340000000002,46,-8.8,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4cccc(-c5ccccc5)c4)c(=O)oc3c2C)OC1(C)C,4.335806341336861,5.969340000000005,640.6890000000001,47,-8.6,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4c(=O)cc(N)[nH]c4=O)c(=O)oc3c2C)OC1(C)C,4.661940639280163,1.03924,612.5920000000001,44,-7.8,4
COc1ccc(CCNc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)c(C)c3oc2=O)cc1,4.358258136908328,4.221940000000003,622.6710000000003,45,-8.1,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nnc(CN)n4C)c(=O)oc3c2C)OC1(C)C,4.603865550764906,1.812939999999999,583.5980000000003,42,-7.5,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nc(C)nc(N)n4)c(=O)oc3c2C)OC1(C)C,4.560924413641161,2.30136,581.5820000000002,42,-7.6,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCC(O)CCN)c(=O)oc3c2C)OC1(C)C,4.625798934909599,1.6472399999999998,576.5990000000003,41,-6.9,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)Cc4ccc(CN)cc4)c(=O)oc3c2C)OC1(C)C,4.39484391413904,3.198640000000002,635.6700000000002,46,-8.0,4
CCCCCCNc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.391934382373755,4.550940000000004,572.6550000000002,41,-7.2,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCCNC(=O)CCN)c(=O)oc3c2C)OC1(C)C,4.473153161560359,1.95634,601.6530000000002,43,-7.1,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(OCCN)cc4)c(=O)oc3c2C)OC1(C)C,4.369600777993908,3.563240000000002,608.6440000000002,44,-6.8,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4cc(N)nn4)c(=O)oc3c2C)OC1(C)C,4.632329344933319,1.780739999999999,569.5710000000003,41,-8.0,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCN4CC(N)C4=O)c(=O)oc3c2C)OC1(C)C,4.732445068703758,1.2707400000000004,585.6100000000002,42,-7.8,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(C)Cl)c(=O)oc3c2C)OC1(C)C,4.609286988702563,3.7285400000000015,550.0040000000002,38,-7.0,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NC(=O)CCl)c(=O)oc3c2C)OC1(C)C,4.5110842798618975,1.98284,607.0120000000002,42,-7.2,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NCCCCl)c(=O)oc3c2C)OC1(C)C,4.459477858457214,2.8463400000000005,607.0560000000003,42,-7.5,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCCCCl)c(=O)oc3c2C)OC1(C)C,4.437438196099663,4.120240000000004,564.0310000000003,39,-7.0,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NCCNC(=O)CCl)c(=O)oc3c2C)OC1(C)C,4.511736885125964,1.5724399999999994,650.0810000000001,45,-8.0,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4ccccc4CN)c(=O)oc3c2C)OC1(C)C,4.406425329671411,3.608240000000001,592.6450000000002,43,-6.9,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4cc(S(N)(=O)=O)c(N)n4)c(=O)oc3c2C)OC1(C)C,4.682603646113878,1.0331400000000004,647.6630000000001,45,-7.3,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cc(=O)nc(N)[nH]4)c(=O)oc3c2C)OC1(C)C,4.61854849390872,1.89124,582.5660000000003,42,-7.3,5
C=C(c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O)[C@H](C)N,4.704006716097001,2.91914,542.5850000000002,39,-6.8,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(CCCN)cc4)c(=O)oc3c2C)OC1(C)C,4.362350841045609,4.117040000000002,606.6720000000003,44,-6.6,5
COCC(N)Cc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.624377972392003,2.07494,560.6000000000003,40,-6.9,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN4CCC(N)CC4)c(=O)oc3c2C)OC1(C)C,4.46625019498126,2.48184,585.6540000000003,42,-8.0,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4ccon4)c(=O)oc3c2C)OC1(C)C,4.585025702167867,3.2903400000000014,555.5400000000002,40,-7.0,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCN4CCN(CCN)CC4)c(=O)oc3c2C)OC1(C)C,4.499735921523714,1.6775400000000011,628.7230000000003,45,-7.5,5
C=C(c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O)C(C)N,4.704006716097001,2.91914,542.5850000000002,39,-6.2,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)C(=O)NC4CC4)c(=O)oc3c2C)OC1(C)C,4.624786248073587,1.83714,585.6100000000002,42,-7.7,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4ccccc4Cl)c(=O)oc3c2C)OC1(C)C,4.349718099490543,4.955740000000004,599.0360000000001,42,-6.9,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4cncc(N)c4=O)c(=O)oc3c2C)OC1(C)C,4.59903347446779,1.7459399999999992,596.5930000000002,43,-6.4,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4ncnc4N)c(=O)oc3c2C)OC1(C)C,4.648162973251903,1.78074,569.5710000000003,41,-7.4,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4nncc4N)c(=O)oc3c2C)OC1(C)C,4.706599869099419,1.780739999999999,569.5710000000003,41,-7.4,5
CC[C@H](C)Nc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.559492517465444,3.769140000000002,544.6010000000002,39,-7.7,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cc(N)on4)c(=O)oc3c2C)OC1(C)C,4.586690653972818,2.7959400000000008,555.5400000000002,40,-7.6,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Oc4ccccc4N)c(=O)oc3c2C)OC1(C)C,4.38113693238179,3.9332400000000014,580.5900000000003,42,-7.6,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C[C@H](N)CCO)c(=O)oc3c2C)OC1(C)C,4.643490745857071,1.81094,560.6000000000003,40,-7.5,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4ONC(=O)[C@@H]4N)c(=O)oc3c2C)OC1(C)C,5.038847511760778,0.9885399999999992,573.5550000000002,41,-7.4,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COc4ccccc4N)c(=O)oc3c2C)OC1(C)C,4.379847695540834,3.719940000000002,594.6170000000002,43,-8.4,5
C=CC(N)Cc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.737533156072121,2.6145400000000008,542.5850000000003,39,-7.7,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCOCCCN)c(=O)oc3c2C)OC1(C)C,4.460829903204072,2.3029400000000004,590.6260000000003,42,-6.9,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCC[C@H](O)CN)c(=O)oc3c2C)OC1(C)C,4.6288648689755325,1.6472399999999998,576.5990000000003,41,-7.3,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(CN)cn4)c(=O)oc3c2C)OC1(C)C,4.45504794033935,3.0794400000000017,579.6060000000002,42,-8.8,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)c4cccc(CCN)c4)c(=O)oc3c2C)OC1(C)C,4.429362704973226,2.9899400000000007,649.6970000000002,47,-8.4,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)Cn4ccc(N)n4)c(=O)oc3c2C)OC1(C)C,4.57019601482396,1.653839999999999,625.6350000000001,45,-8.2,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCC(=O)NC(C)C)c(=O)oc3c2C)OC1(C)C,4.462569300104812,2.495240000000001,587.6260000000002,42,-7.7,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN(C)C[C@@H](O)CN)c(=O)oc3c2C)OC1(C)C,4.700121470745653,1.31014,589.6420000000003,42,-6.7,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN(C)CC(O)CN)c(=O)oc3c2C)OC1(C)C,4.700121470745653,1.31014,589.6420000000003,42,-6.9,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cccc(N)n4)c(=O)oc3c2C)OC1(C)C,4.444483599528281,3.2029400000000017,565.5790000000002,41,-8.7,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCc4ccccn4)c(=O)oc3c2C)OC1(C)C,4.4148475934713645,3.5658400000000023,579.6060000000002,42,-7.6,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)C4(O)COC4)c(=O)oc3c2C)OC1(C)C,4.855992679340844,1.3198399999999997,574.5830000000003,41,-6.6,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NCc4cccc(N)c4)c(=O)oc3c2C)OC1(C)C,4.421774138245642,2.9998400000000016,635.6700000000002,46,-8.2,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4CN(CCCN)C4)c(=O)oc3c2C)OC1(C)C,4.563280667821762,2.30674,585.6540000000003,42,-7.1,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCc4ccc(C(N)=O)cc4)c(=O)oc3c2C)OC1(C)C,4.395257677354978,3.269740000000001,621.6430000000001,45,-8.3,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCc4ccccc4CN)c(=O)oc3c2C)OC1(C)C,4.4003505888388,3.596440000000001,608.6440000000002,44,-7.7,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCC(CN)CO)c(=O)oc3c2C)OC1(C)C,4.6890449513931145,1.5047399999999995,576.5990000000003,41,-6.9,5
COc1cc(-c2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)c(C)c3oc2=O)ccc1N,4.401513396240932,3.8165400000000007,594.6170000000001,43,-7.4,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4c(N)[nH]c(=O)n(C)c4=O)c(=O)oc3c2C)OC1(C)C,4.67141879700479,1.1949399999999992,612.5920000000001,44,-6.2,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)N4CC(C)(N)C4)c(=O)oc3c2C)OC1(C)C,4.612921405502272,1.6608399999999992,599.6370000000003,43,-8.7,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(NC(=O)CCN)cc4)c(=O)oc3c2C)OC1(C)C,4.389429740910693,3.513040000000002,635.6700000000002,46,-7.3,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OC4(CN)COC4)c(=O)oc3c2C)OC1(C)C,4.740529160162339,1.6652399999999992,574.5830000000003,41,-7.3,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)N4CCC(N)CC4)c(=O)oc3c2C)OC1(C)C,4.499069876406672,2.05094,613.6640000000002,44,-7.2,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(CO)[C@H](O)CN)c(=O)oc3c2C)OC1(C)C,4.88771401383978,0.9542399999999988,576.5990000000003,41,-7.1,5
